Linux 5.15.0-181-generic (tikv-node) 	07/08/26 	_x86_64_	(64 CPU)

22:26:13      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
22:26:50        0   3282693    0.00    0.00    0.00    0.00    0.00     4  juicefs.v1.3.1
22:26:51        0   3282693    0.00    0.00    0.00    0.00    0.00     4  juicefs.v1.3.1
22:26:52        0   3282693    0.00    0.00    0.00    0.00    0.00     4  juicefs.v1.3.1
22:26:53        0   3282693    0.00    0.00    0.00    0.00    0.00     4  juicefs.v1.3.1
22:26:54        0   3282693    0.00    0.00    0.00    0.00    0.00     4  juicefs.v1.3.1
22:26:55        0   3282693    0.00    0.00    0.00    0.00    0.00     4  juicefs.v1.3.1
22:26:56        0   3282693    0.00    0.00    0.00    0.00    0.00     4  juicefs.v1.3.1
22:26:57        0   3282693    0.00    0.00    0.00    0.00    0.00     4  juicefs.v1.3.1
22:26:58        0   3282693    0.00    0.00    0.00    0.00    0.00     4  juicefs.v1.3.1
22:26:59        0   3282693    0.00    0.00    0.00    0.00    0.00     4  juicefs.v1.3.1
22:27:00        0   3282693    0.00    0.00    0.00    0.00    0.00     4  juicefs.v1.3.1
22:27:01        0   3282693    0.00    0.00    0.00    0.00    0.00     4  juicefs.v1.3.1
22:27:02        0   3282693    0.00    0.00    0.00    0.00    0.00     4  juicefs.v1.3.1
22:27:03        0   3282693    0.00    0.00    0.00    0.00    0.00     4  juicefs.v1.3.1
22:27:04        0   3282693    0.00    0.00    0.00    0.00    0.00     4  juicefs.v1.3.1
22:27:05        0   3282693    0.00    0.00    0.00    0.00    0.00     4  juicefs.v1.3.1
22:27:06        0   3282693    0.00    0.00    0.00    0.00    0.00     4  juicefs.v1.3.1
22:27:07        0   3282693    0.00    0.00    0.00    0.00    0.00     4  juicefs.v1.3.1
22:27:08        0   3282693    0.00    0.00    0.00    0.00    0.00     4  juicefs.v1.3.1
22:27:09        0   3282693    0.00    0.00    0.00    0.00    0.00     4  juicefs.v1.3.1
22:27:10        0   3282693    0.00    0.00    0.00    0.00    0.00     4  juicefs.v1.3.1
22:27:11        0   3282693    0.00    0.00    0.00    0.00    0.00     4  juicefs.v1.3.1
22:27:12        0   3282693    0.00    0.00    0.00    0.00    0.00     4  juicefs.v1.3.1
22:27:13        0   3282693    0.00    0.00    0.00    0.00    0.00     4  juicefs.v1.3.1
Average:        0   3282693    0.02    0.00    0.00    0.00    0.02     -  juicefs.v1.3.1
